FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,YEAR,WEATHER_CONDITION,INJURIES_TOTAL
SIDESWIPE SAME DIRECTION,ONE-WAY,2021,CLEAR,1446
SIDESWIPE SAME DIRECTION,ONE-WAY,2021,CLOUDY/OVERCAST,45
SIDESWIPE SAME DIRECTION,ONE-WAY,2021,FREEZING RAIN/DRIZZLE,1
SIDESWIPE SAME DIRECTION,ONE-WAY,2021,OTHER,2
SIDESWIPE SAME DIRECTION,ONE-WAY,2021,RAIN,92
SIDESWIPE SAME DIRECTION,ONE-WAY,2021,SNOW,41
SIDESWIPE SAME DIRECTION,ONE-WAY,2021,UNKNOWN,58
SIDESWIPE SAME DIRECTION,ONE-WAY,2022,BLOWING SNOW,1
SIDESWIPE SAME DIRECTION,ONE-WAY,2022,CLEAR,1434
SIDESWIPE SAME DIRECTION,ONE-WAY,2022,CLOUDY/OVERCAST,46
SIDESWIPE SAME DIRECTION,ONE-WAY,2022,FOG/SMOKE/HAZE,1
SIDESWIPE SAME DIRECTION,ONE-WAY,2022,FREEZING RAIN/DRIZZLE,4
SIDESWIPE SAME DIRECTION,ONE-WAY,2022,OTHER,4
SIDESWIPE SAME DIRECTION,ONE-WAY,2022,RAIN,139
SIDESWIPE SAME DIRECTION,ONE-WAY,2022,SLEET/HAIL,1
SIDESWIPE SAME DIRECTION,ONE-WAY,2022,SNOW,53
SIDESWIPE SAME DIRECTION,ONE-WAY,2022,UNKNOWN,99
SIDESWIPE SAME DIRECTION,ONE-WAY,2023,"BLOWING SAND, SOIL, DIRT",1
SIDESWIPE SAME DIRECTION,ONE-WAY,2023,CLEAR,1219
SIDESWIPE SAME DIRECTION,ONE-WAY,2023,CLOUDY/OVERCAST,44
SIDESWIPE SAME DIRECTION,ONE-WAY,2023,FOG/SMOKE/HAZE,4
SIDESWIPE SAME DIRECTION,ONE-WAY,2023,FREEZING RAIN/DRIZZLE,4
SIDESWIPE SAME DIRECTION,ONE-WAY,2023,OTHER,2
SIDESWIPE SAME DIRECTION,ONE-WAY,2023,RAIN,110
SIDESWIPE SAME DIRECTION,ONE-WAY,2023,SLEET/HAIL,2
SIDESWIPE SAME DIRECTION,ONE-WAY,2023,SNOW,16
SIDESWIPE SAME DIRECTION,ONE-WAY,2023,UNKNOWN,122
SIDESWIPE SAME DIRECTION,OTHER,2015,CLEAR,40
SIDESWIPE SAME DIRECTION,OTHER,2015,OTHER,2
SIDESWIPE SAME DIRECTION,OTHER,2015,RAIN,6
SIDESWIPE SAME DIRECTION,OTHER,2015,SNOW,2
SIDESWIPE SAME DIRECTION,OTHER,2015,UNKNOWN,1
SIDESWIPE SAME DIRECTION,OTHER,2016,CLEAR,146
SIDESWIPE SAME DIRECTION,OTHER,2016,CLOUDY/OVERCAST,5
SIDESWIPE SAME DIRECTION,OTHER,2016,FOG/SMOKE/HAZE,1
SIDESWIPE SAME DIRECTION,OTHER,2016,OTHER,2
SIDESWIPE SAME DIRECTION,OTHER,2016,RAIN,9
SIDESWIPE SAME DIRECTION,OTHER,2016,SNOW,7
SIDESWIPE SAME DIRECTION,OTHER,2016,UNKNOWN,9
SIDESWIPE SAME DIRECTION,OTHER,2017,CLEAR,243
SIDESWIPE SAME DIRECTION,OTHER,2017,CLOUDY/OVERCAST,11
SIDESWIPE SAME DIRECTION,OTHER,2017,OTHER,1
SIDESWIPE SAME DIRECTION,OTHER,2017,RAIN,16
SIDESWIPE SAME DIRECTION,OTHER,2017,SEVERE CROSS WIND GATE,1
SIDESWIPE SAME DIRECTION,OTHER,2017,SNOW,7
SIDESWIPE SAME DIRECTION,OTHER,2017,UNKNOWN,5
SIDESWIPE SAME DIRECTION,OTHER,2018,CLEAR,327
SIDESWIPE SAME DIRECTION,OTHER,2018,CLOUDY/OVERCAST,10
SIDESWIPE SAME DIRECTION,OTHER,2018,FOG/SMOKE/HAZE,3
SIDESWIPE SAME DIRECTION,OTHER,2018,OTHER,2
SIDESWIPE SAME DIRECTION,OTHER,2018,RAIN,19
SIDESWIPE SAME DIRECTION,OTHER,2018,SEVERE CROSS WIND GATE,1
SIDESWIPE SAME DIRECTION,OTHER,2018,SNOW,7
SIDESWIPE SAME DIRECTION,OTHER,2018,UNKNOWN,16
SIDESWIPE SAME DIRECTION,OTHER,2019,CLEAR,272
SIDESWIPE SAME DIRECTION,OTHER,2019,CLOUDY/OVERCAST,7
SIDESWIPE SAME DIRECTION,OTHER,2019,FREEZING RAIN/DRIZZLE,1
SIDESWIPE SAME DIRECTION,OTHER,2019,OTHER,3
SIDESWIPE SAME DIRECTION,OTHER,2019,RAIN,28
SIDESWIPE SAME DIRECTION,OTHER,2019,SNOW,13
SIDESWIPE SAME DIRECTION,OTHER,2019,UNKNOWN,12
SIDESWIPE SAME DIRECTION,OTHER,2020,CLEAR,180
SIDESWIPE SAME DIRECTION,OTHER,2020,CLOUDY/OVERCAST,7
SIDESWIPE SAME DIRECTION,OTHER,2020,OTHER,1
SIDESWIPE SAME DIRECTION,OTHER,2020,RAIN,14
SIDESWIPE SAME DIRECTION,OTHER,2020,SNOW,5
SIDESWIPE SAME DIRECTION,OTHER,2020,UNKNOWN,10
SIDESWIPE SAME DIRECTION,OTHER,2021,BLOWING SNOW,1
SIDESWIPE SAME DIRECTION,OTHER,2021,CLEAR,267
SIDESWIPE SAME DIRECTION,OTHER,2021,CLOUDY/OVERCAST,7
SIDESWIPE SAME DIRECTION,OTHER,2021,FREEZING RAIN/DRIZZLE,2
SIDESWIPE SAME DIRECTION,OTHER,2021,OTHER,2
SIDESWIPE SAME DIRECTION,OTHER,2021,RAIN,17
SIDESWIPE SAME DIRECTION,OTHER,2021,SEVERE CROSS WIND GATE,1
SIDESWIPE SAME DIRECTION,OTHER,2021,SLEET/HAIL,1
SIDESWIPE SAME DIRECTION,OTHER,2021,SNOW,7
SIDESWIPE SAME DIRECTION,OTHER,2021,UNKNOWN,20
SIDESWIPE SAME DIRECTION,OTHER,2022,CLEAR,237
SIDESWIPE SAME DIRECTION,OTHER,2022,CLOUDY/OVERCAST,6
SIDESWIPE SAME DIRECTION,OTHER,2022,OTHER,1
SIDESWIPE SAME DIRECTION,OTHER,2022,RAIN,19
SIDESWIPE SAME DIRECTION,OTHER,2022,SNOW,5
SIDESWIPE SAME DIRECTION,OTHER,2022,UNKNOWN,31
SIDESWIPE SAME DIRECTION,OTHER,2023,CLEAR,223
SIDESWIPE SAME DIRECTION,OTHER,2023,CLOUDY/OVERCAST,8
SIDESWIPE SAME DIRECTION,OTHER,2023,OTHER,1
SIDESWIPE SAME DIRECTION,OTHER,2023,RAIN,15
SIDESWIPE SAME DIRECTION,OTHER,2023,SNOW,4
SIDESWIPE SAME DIRECTION,OTHER,2023,UNKNOWN,47
SIDESWIPE SAME DIRECTION,PARKING LOT,2015,CLEAR,30
SIDESWIPE SAME DIRECTION,PARKING LOT,2015,CLOUDY/OVERCAST,1
SIDESWIPE SAME DIRECTION,PARKING LOT,2015,RAIN,5
SIDESWIPE SAME DIRECTION,PARKING LOT,2015,SNOW,1
SIDESWIPE SAME DIRECTION,PARKING LOT,2015,UNKNOWN,4
SIDESWIPE SAME DIRECTION,PARKING LOT,2016,CLEAR,110
SIDESWIPE SAME DIRECTION,PARKING LOT,2016,CLOUDY/OVERCAST,3
SIDESWIPE SAME DIRECTION,PARKING LOT,2016,RAIN,9
SIDESWIPE SAME DIRECTION,PARKING LOT,2016,SNOW,1
SIDESWIPE SAME DIRECTION,PARKING LOT,2016,UNKNOWN,7
SIDESWIPE SAME DIRECTION,PARKING LOT,2017,CLEAR,171
SIDESWIPE SAME DIRECTION,PARKING LOT,2017,CLOUDY/OVERCAST,5
SIDESWIPE SAME DIRECTION,PARKING LOT,2017,RAIN,13
SIDESWIPE SAME DIRECTION,PARKING LOT,2017,SNOW,5
SIDESWIPE SAME DIRECTION,PARKING LOT,2017,UNKNOWN,6
SIDESWIPE SAME DIRECTION,PARKING LOT,2018,CLEAR,207
SIDESWIPE SAME DIRECTION,PARKING LOT,2018,CLOUDY/OVERCAST,3
SIDESWIPE SAME DIRECTION,PARKING LOT,2018,FOG/SMOKE/HAZE,1
SIDESWIPE SAME DIRECTION,PARKING LOT,2018,RAIN,18
SIDESWIPE SAME DIRECTION,PARKING LOT,2018,SNOW,1
SIDESWIPE SAME DIRECTION,PARKING LOT,2018,UNKNOWN,6
SIDESWIPE SAME DIRECTION,PARKING LOT,2019,CLEAR,171
SIDESWIPE SAME DIRECTION,PARKING LOT,2019,CLOUDY/OVERCAST,6
SIDESWIPE SAME DIRECTION,PARKING LOT,2019,OTHER,1
SIDESWIPE SAME DIRECTION,PARKING LOT,2019,RAIN,19
SIDESWIPE SAME DIRECTION,PARKING LOT,2019,SNOW,8
SIDESWIPE SAME DIRECTION,PARKING LOT,2019,UNKNOWN,7
SIDESWIPE SAME DIRECTION,PARKING LOT,2020,CLEAR,125
SIDESWIPE SAME DIRECTION,PARKING LOT,2020,CLOUDY/OVERCAST,3
SIDESWIPE SAME DIRECTION,PARKING LOT,2020,FREEZING RAIN/DRIZZLE,1
SIDESWIPE SAME DIRECTION,PARKING LOT,2020,RAIN,7
SIDESWIPE SAME DIRECTION,PARKING LOT,2020,UNKNOWN,4
SIDESWIPE SAME DIRECTION,PARKING LOT,2021,CLEAR,151
SIDESWIPE SAME DIRECTION,PARKING LOT,2021,CLOUDY/OVERCAST,16
SIDESWIPE SAME DIRECTION,PARKING LOT,2021,RAIN,12
SIDESWIPE SAME DIRECTION,PARKING LOT,2021,SNOW,8
SIDESWIPE SAME DIRECTION,PARKING LOT,2021,UNKNOWN,13
SIDESWIPE SAME DIRECTION,PARKING LOT,2022,CLEAR,179
SIDESWIPE SAME DIRECTION,PARKING LOT,2022,CLOUDY/OVERCAST,3
SIDESWIPE SAME DIRECTION,PARKING LOT,2022,FREEZING RAIN/DRIZZLE,1
SIDESWIPE SAME DIRECTION,PARKING LOT,2022,OTHER,3
SIDESWIPE SAME DIRECTION,PARKING LOT,2022,RAIN,12
SIDESWIPE SAME DIRECTION,PARKING LOT,2022,SNOW,4
SIDESWIPE SAME DIRECTION,PARKING LOT,2022,UNKNOWN,10
SIDESWIPE SAME DIRECTION,PARKING LOT,2023,CLEAR,121
SIDESWIPE SAME DIRECTION,PARKING LOT,2023,CLOUDY/OVERCAST,3
SIDESWIPE SAME DIRECTION,PARKING LOT,2023,FREEZING RAIN/DRIZZLE,1
SIDESWIPE SAME DIRECTION,PARKING LOT,2023,RAIN,9
SIDESWIPE SAME DIRECTION,PARKING LOT,2023,SNOW,2
SIDESWIPE SAME DIRECTION,PARKING LOT,2023,UNKNOWN,15
SIDESWIPE SAME DIRECTION,RAMP,2015,CLEAR,4
SIDESWIPE SAME DIRECTION,RAMP,2015,RAIN,1
SIDESWIPE SAME DIRECTION,RAMP,2015,SNOW,1
SIDESWIPE SAME DIRECTION,RAMP,2016,CLEAR,36
SIDESWIPE SAME DIRECTION,RAMP,2016,RAIN,2
SIDESWIPE SAME DIRECTION,RAMP,2016,SNOW,2
SIDESWIPE SAME DIRECTION,RAMP,2016,UNKNOWN,1
SIDESWIPE SAME DIRECTION,RAMP,2017,CLEAR,59
SIDESWIPE SAME DIRECTION,RAMP,2017,CLOUDY/OVERCAST,2
SIDESWIPE SAME DIRECTION,RAMP,2017,FOG/SMOKE/HAZE,1
SIDESWIPE SAME DIRECTION,RAMP,2017,RAIN,6
SIDESWIPE SAME DIRECTION,RAMP,2017,UNKNOWN,2
SIDESWIPE SAME DIRECTION,RAMP,2018,CLEAR,78
SIDESWIPE SAME DIRECTION,RAMP,2018,CLOUDY/OVERCAST,1
SIDESWIPE SAME DIRECTION,RAMP,2018,FOG/SMOKE/HAZE,1
SIDESWIPE SAME DIRECTION,RAMP,2018,RAIN,6
SIDESWIPE SAME DIRECTION,RAMP,2018,UNKNOWN,3
SIDESWIPE SAME DIRECTION,RAMP,2019,CLEAR,61
SIDESWIPE SAME DIRECTION,RAMP,2019,CLOUDY/OVERCAST,3
SIDESWIPE SAME DIRECTION,RAMP,2019,RAIN,8
SIDESWIPE SAME DIRECTION,RAMP,2019,SNOW,1
SIDESWIPE SAME DIRECTION,RAMP,2019,UNKNOWN,2
SIDESWIPE SAME DIRECTION,RAMP,2020,BLOWING SNOW,1
SIDESWIPE SAME DIRECTION,RAMP,2020,CLEAR,32
SIDESWIPE SAME DIRECTION,RAMP,2020,CLOUDY/OVERCAST,2
SIDESWIPE SAME DIRECTION,RAMP,2020,RAIN,5
SIDESWIPE SAME DIRECTION,RAMP,2020,SNOW,3
SIDESWIPE SAME DIRECTION,RAMP,2020,UNKNOWN,2
SIDESWIPE SAME DIRECTION,RAMP,2021,CLEAR,49
SIDESWIPE SAME DIRECTION,RAMP,2021,CLOUDY/OVERCAST,3
SIDESWIPE SAME DIRECTION,RAMP,2021,RAIN,4
SIDESWIPE SAME DIRECTION,RAMP,2021,SNOW,2
SIDESWIPE SAME DIRECTION,RAMP,2022,CLEAR,47
SIDESWIPE SAME DIRECTION,RAMP,2022,CLOUDY/OVERCAST,3
SIDESWIPE SAME DIRECTION,RAMP,2022,FREEZING RAIN/DRIZZLE,2
SIDESWIPE SAME DIRECTION,RAMP,2022,OTHER,1
SIDESWIPE SAME DIRECTION,RAMP,2022,RAIN,4
SIDESWIPE SAME DIRECTION,RAMP,2022,SNOW,1
SIDESWIPE SAME DIRECTION,RAMP,2022,UNKNOWN,6
SIDESWIPE SAME DIRECTION,RAMP,2023,CLEAR,43
SIDESWIPE SAME DIRECTION,RAMP,2023,CLOUDY/OVERCAST,2
SIDESWIPE SAME DIRECTION,RAMP,2023,RAIN,4
SIDESWIPE SAME DIRECTION,RAMP,2023,SNOW,2
SIDESWIPE SAME DIRECTION,RAMP,2023,UNKNOWN,8
SIDESWIPE SAME DIRECTION,ROUNDABOUT,2019,CLEAR,4
SIDESWIPE SAME DIRECTION,ROUNDABOUT,2020,CLEAR,4
SIDESWIPE SAME DIRECTION,ROUNDABOUT,2020,RAIN,1
SIDESWIPE SAME DIRECTION,ROUNDABOUT,2021,CLEAR,6
SIDESWIPE SAME DIRECTION,ROUNDABOUT,2021,UNKNOWN,1
SIDESWIPE SAME DIRECTION,ROUNDABOUT,2022,CLEAR,4
SIDESWIPE SAME DIRECTION,ROUNDABOUT,2023,CLEAR,6
SIDESWIPE SAME DIRECTION,T-INTERSECTION,2019,CLEAR,53
SIDESWIPE SAME DIRECTION,T-INTERSECTION,2019,CLOUDY/OVERCAST,3
SIDESWIPE SAME DIRECTION,T-INTERSECTION,2019,OTHER,1
SIDESWIPE SAME DIRECTION,T-INTERSECTION,2019,RAIN,3
SIDESWIPE SAME DIRECTION,T-INTERSECTION,2019,SNOW,1
SIDESWIPE SAME DIRECTION,T-INTERSECTION,2019,UNKNOWN,4
SIDESWIPE SAME DIRECTION,T-INTERSECTION,2020,CLEAR,67
SIDESWIPE SAME DIRECTION,T-INTERSECTION,2020,CLOUDY/OVERCAST,2
SIDESWIPE SAME DIRECTION,T-INTERSECTION,2020,OTHER,1
SIDESWIPE SAME DIRECTION,T-INTERSECTION,2020,RAIN,7
SIDESWIPE SAME DIRECTION,T-INTERSECTION,2020,SNOW,2
SIDESWIPE SAME DIRECTION,T-INTERSECTION,2020,UNKNOWN,4
SIDESWIPE SAME DIRECTION,T-INTERSECTION,2021,CLEAR,100
SIDESWIPE SAME DIRECTION,T-INTERSECTION,2021,CLOUDY/OVERCAST,3
SIDESWIPE SAME DIRECTION,T-INTERSECTION,2021,FOG/SMOKE/HAZE,2
SIDESWIPE SAME DIRECTION,T-INTERSECTION,2021,RAIN,8
SIDESWIPE SAME DIRECTION,T-INTERSECTION,2021,SNOW,2
SIDESWIPE SAME DIRECTION,T-INTERSECTION,2021,UNKNOWN,16
SIDESWIPE SAME DIRECTION,T-INTERSECTION,2022,CLEAR,93
SIDESWIPE SAME DIRECTION,T-INTERSECTION,2022,CLOUDY/OVERCAST,4
SIDESWIPE SAME DIRECTION,T-INTERSECTION,2022,OTHER,1
SIDESWIPE SAME DIRECTION,T-INTERSECTION,2022,RAIN,12
SIDESWIPE SAME DIRECTION,T-INTERSECTION,2022,SNOW,5
SIDESWIPE SAME DIRECTION,T-INTERSECTION,2022,UNKNOWN,19
SIDESWIPE SAME DIRECTION,T-INTERSECTION,2023,CLEAR,108
SIDESWIPE SAME DIRECTION,T-INTERSECTION,2023,CLOUDY/OVERCAST,5
SIDESWIPE SAME DIRECTION,T-INTERSECTION,2023,FREEZING RAIN/DRIZZLE,1
SIDESWIPE SAME DIRECTION,T-INTERSECTION,2023,RAIN,6
SIDESWIPE SAME DIRECTION,T-INTERSECTION,2023,SNOW,2
SIDESWIPE SAME DIRECTION,T-INTERSECTION,2023,UNKNOWN,15
SIDESWIPE SAME DIRECTION,TRAFFIC ROUTE,2019,CLEAR,3
SIDESWIPE SAME DIRECTION,TRAFFIC ROUTE,2019,RAIN,1
SIDESWIPE SAME DIRECTION,TRAFFIC ROUTE,2019,UNKNOWN,1
SIDESWIPE SAME DIRECTION,TRAFFIC ROUTE,2020,CLEAR,5
SIDESWIPE SAME DIRECTION,TRAFFIC ROUTE,2020,CLOUDY/OVERCAST,1
SIDESWIPE SAME DIRECTION,TRAFFIC ROUTE,2020,SNOW,1
SIDESWIPE SAME DIRECTION,TRAFFIC ROUTE,2021,CLEAR,10
SIDESWIPE SAME DIRECTION,TRAFFIC ROUTE,2021,FOG/SMOKE/HAZE,1
SIDESWIPE SAME DIRECTION,TRAFFIC ROUTE,2021,FREEZING RAIN/DRIZZLE,1
SIDESWIPE SAME DIRECTION,TRAFFIC ROUTE,2021,RAIN,2
SIDESWIPE SAME DIRECTION,TRAFFIC ROUTE,2022,CLEAR,14
SIDESWIPE SAME DIRECTION,TRAFFIC ROUTE,2022,CLOUDY/OVERCAST,1
SIDESWIPE SAME DIRECTION,TRAFFIC ROUTE,2022,RAIN,1
SIDESWIPE SAME DIRECTION,TRAFFIC ROUTE,2023,CLEAR,31
SIDESWIPE SAME DIRECTION,TRAFFIC ROUTE,2023,CLOUDY/OVERCAST,1
SIDESWIPE SAME DIRECTION,TRAFFIC ROUTE,2023,RAIN,2
SIDESWIPE SAME DIRECTION,TRAFFIC ROUTE,2023,UNKNOWN,2
SIDESWIPE SAME DIRECTION,UNKNOWN,2015,CLEAR,21
SIDESWIPE SAME DIRECTION,UNKNOWN,2015,RAIN,3
SIDESWIPE SAME DIRECTION,UNKNOWN,2015,SNOW,1
SIDESWIPE SAME DIRECTION,UNKNOWN,2015,UNKNOWN,28
SIDESWIPE SAME DIRECTION,UNKNOWN,2016,CLEAR,53
SIDESWIPE SAME DIRECTION,UNKNOWN,2016,CLOUDY/OVERCAST,1
SIDESWIPE SAME DIRECTION,UNKNOWN,2016,RAIN,7
SIDESWIPE SAME DIRECTION,UNKNOWN,2016,SEVERE CROSS WIND GATE,1
SIDESWIPE SAME DIRECTION,UNKNOWN,2016,SNOW,4
SIDESWIPE SAME DIRECTION,UNKNOWN,2016,UNKNOWN,33
SIDESWIPE SAME DIRECTION,UNKNOWN,2017,CLEAR,147
SIDESWIPE SAME DIRECTION,UNKNOWN,2017,OTHER,1
SIDESWIPE SAME DIRECTION,UNKNOWN,2017,RAIN,8
SIDESWIPE SAME DIRECTION,UNKNOWN,2017,SNOW,4
SIDESWIPE SAME DIRECTION,UNKNOWN,2017,UNKNOWN,42
SIDESWIPE SAME DIRECTION,UNKNOWN,2018,CLEAR,88
SIDESWIPE SAME DIRECTION,UNKNOWN,2018,CLOUDY/OVERCAST,3
SIDESWIPE SAME DIRECTION,UNKNOWN,2018,OTHER,1
SIDESWIPE SAME DIRECTION,UNKNOWN,2018,RAIN,4
SIDESWIPE SAME DIRECTION,UNKNOWN,2018,SNOW,2
SIDESWIPE SAME DIRECTION,UNKNOWN,2018,UNKNOWN,67
SIDESWIPE SAME DIRECTION,UNKNOWN,2019,CLEAR,89
SIDESWIPE SAME DIRECTION,UNKNOWN,2019,RAIN,3
SIDESWIPE SAME DIRECTION,UNKNOWN,2019,SNOW,5
SIDESWIPE SAME DIRECTION,UNKNOWN,2019,UNKNOWN,76
SIDESWIPE SAME DIRECTION,UNKNOWN,2020,CLEAR,84
SIDESWIPE SAME DIRECTION,UNKNOWN,2020,OTHER,1
SIDESWIPE SAME DIRECTION,UNKNOWN,2020,RAIN,3
SIDESWIPE SAME DIRECTION,UNKNOWN,2020,SNOW,3
SIDESWIPE SAME DIRECTION,UNKNOWN,2020,UNKNOWN,49
SIDESWIPE SAME DIRECTION,UNKNOWN,2021,CLEAR,86
SIDESWIPE SAME DIRECTION,UNKNOWN,2021,CLOUDY/OVERCAST,4
SIDESWIPE SAME DIRECTION,UNKNOWN,2021,OTHER,2
SIDESWIPE SAME DIRECTION,UNKNOWN,2021,RAIN,3
SIDESWIPE SAME DIRECTION,UNKNOWN,2021,SNOW,3
SIDESWIPE SAME DIRECTION,UNKNOWN,2021,UNKNOWN,141
SIDESWIPE SAME DIRECTION,UNKNOWN,2022,CLEAR,96
SIDESWIPE SAME DIRECTION,UNKNOWN,2022,CLOUDY/OVERCAST,2
SIDESWIPE SAME DIRECTION,UNKNOWN,2022,OTHER,3
SIDESWIPE SAME DIRECTION,UNKNOWN,2022,RAIN,5
SIDESWIPE SAME DIRECTION,UNKNOWN,2022,SNOW,3
SIDESWIPE SAME DIRECTION,UNKNOWN,2022,UNKNOWN,104
SIDESWIPE SAME DIRECTION,UNKNOWN,2023,CLEAR,90
SIDESWIPE SAME DIRECTION,UNKNOWN,2023,CLOUDY/OVERCAST,3
SIDESWIPE SAME DIRECTION,UNKNOWN,2023,RAIN,11
SIDESWIPE SAME DIRECTION,UNKNOWN,2023,SNOW,1
SIDESWIPE SAME DIRECTION,UNKNOWN,2023,UNKNOWN,151
SIDESWIPE SAME DIRECTION,UNKNOWN INTERSECTION TYPE,2019,CLEAR,27
SIDESWIPE SAME DIRECTION,UNKNOWN INTERSECTION TYPE,2019,RAIN,3
SIDESWIPE SAME DIRECTION,UNKNOWN INTERSECTION TYPE,2019,UNKNOWN,3
SIDESWIPE SAME DIRECTION,UNKNOWN INTERSECTION TYPE,2020,CLEAR,19
SIDESWIPE SAME DIRECTION,UNKNOWN INTERSECTION TYPE,2020,CLOUDY/OVERCAST,1
SIDESWIPE SAME DIRECTION,UNKNOWN INTERSECTION TYPE,2020,FREEZING RAIN/DRIZZLE,1
SIDESWIPE SAME DIRECTION,UNKNOWN INTERSECTION TYPE,2020,RAIN,2
SIDESWIPE SAME DIRECTION,UNKNOWN INTERSECTION TYPE,2020,UNKNOWN,4
SIDESWIPE SAME DIRECTION,UNKNOWN INTERSECTION TYPE,2021,CLEAR,19
SIDESWIPE SAME DIRECTION,UNKNOWN INTERSECTION TYPE,2021,CLOUDY/OVERCAST,4
SIDESWIPE SAME DIRECTION,UNKNOWN INTERSECTION TYPE,2021,FREEZING RAIN/DRIZZLE,1
SIDESWIPE SAME DIRECTION,UNKNOWN INTERSECTION TYPE,2021,UNKNOWN,2
SIDESWIPE SAME DIRECTION,UNKNOWN INTERSECTION TYPE,2022,CLEAR,26
SIDESWIPE SAME DIRECTION,UNKNOWN INTERSECTION TYPE,2022,RAIN,3
SIDESWIPE SAME DIRECTION,UNKNOWN INTERSECTION TYPE,2022,SNOW,2
SIDESWIPE SAME DIRECTION,UNKNOWN INTERSECTION TYPE,2022,UNKNOWN,6
SIDESWIPE SAME DIRECTION,UNKNOWN INTERSECTION TYPE,2023,CLEAR,20
SIDESWIPE SAME DIRECTION,UNKNOWN INTERSECTION TYPE,2023,CLOUDY/OVERCAST,1
SIDESWIPE SAME DIRECTION,UNKNOWN INTERSECTION TYPE,2023,FREEZING RAIN/DRIZZLE,1
SIDESWIPE SAME DIRECTION,UNKNOWN INTERSECTION TYPE,2023,SNOW,2
SIDESWIPE SAME DIRECTION,UNKNOWN INTERSECTION TYPE,2023,UNKNOWN,6
SIDESWIPE SAME DIRECTION,Y-INTERSECTION,2019,CLEAR,13
SIDESWIPE SAME DIRECTION,Y-INTERSECTION,2019,RAIN,2
SIDESWIPE SAME DIRECTION,Y-INTERSECTION,2019,UNKNOWN,1
SIDESWIPE SAME DIRECTION,Y-INTERSECTION,2020,CLEAR,19
SIDESWIPE SAME DIRECTION,Y-INTERSECTION,2020,RAIN,1
SIDESWIPE SAME DIRECTION,Y-INTERSECTION,2021,CLEAR,13
SIDESWIPE SAME DIRECTION,Y-INTERSECTION,2021,CLOUDY/OVERCAST,2
SIDESWIPE SAME DIRECTION,Y-INTERSECTION,2021,UNKNOWN,5
SIDESWIPE SAME DIRECTION,Y-INTERSECTION,2022,CLEAR,14
SIDESWIPE SAME DIRECTION,Y-INTERSECTION,2022,FREEZING RAIN/DRIZZLE,1
SIDESWIPE SAME DIRECTION,Y-INTERSECTION,2022,RAIN,2
SIDESWIPE SAME DIRECTION,Y-INTERSECTION,2022,SNOW,1
SIDESWIPE SAME DIRECTION,Y-INTERSECTION,2022,UNKNOWN,3
SIDESWIPE SAME DIRECTION,Y-INTERSECTION,2023,CLEAR,17
SIDESWIPE SAME DIRECTION,Y-INTERSECTION,2023,RAIN,5
SIDESWIPE SAME DIRECTION,Y-INTERSECTION,2023,SNOW,2
SIDESWIPE SAME DIRECTION,Y-INTERSECTION,2023,UNKNOWN,6
TRAIN,DIVIDED - W/MEDIAN (NOT RAISED),2017,CLEAR,1
TRAIN,DIVIDED - W/MEDIAN (NOT RAISED),2019,CLEAR,1
TRAIN,DIVIDED - W/MEDIAN (NOT RAISED),2021,CLEAR,1
TRAIN,DIVIDED - W/MEDIAN BARRIER,2019,CLEAR,1
TRAIN,NOT DIVIDED,2017,CLEAR,1
TRAIN,NOT DIVIDED,2018,CLEAR,3
TRAIN,NOT DIVIDED,2019,CLEAR,4
TRAIN,NOT DIVIDED,2019,SNOW,1
TRAIN,NOT DIVIDED,2020,CLEAR,5
TRAIN,NOT DIVIDED,2020,RAIN,1
TRAIN,NOT DIVIDED,2021,CLEAR,3
TRAIN,NOT DIVIDED,2022,CLEAR,3
TRAIN,NOT DIVIDED,2023,CLEAR,1
TRAIN,ONE-WAY,2018,CLEAR,1
TRAIN,ONE-WAY,2019,CLEAR,1
TRAIN,ONE-WAY,2020,CLEAR,2
TRAIN,OTHER,2016,CLEAR,1
TRAIN,OTHER,2017,CLEAR,1
TRAIN,OTHER,2019,CLEAR,1
TRAIN,OTHER,2020,CLEAR,1
TRAIN,OTHER,2020,RAIN,1
TRAIN,OTHER,2021,CLEAR,3
TRAIN,OTHER,2023,CLEAR,1
TRAIN,PARKING LOT,2017,CLEAR,1
TURNING,ALLEY,2015,CLEAR,6
TURNING,ALLEY,2015,RAIN,1
TURNING,ALLEY,2016,CLEAR,21
TURNING,ALLEY,2016,CLOUDY/OVERCAST,1
TURNING,ALLEY,2016,RAIN,4
TURNING,ALLEY,2016,SNOW,3
TURNING,ALLEY,2016,UNKNOWN,2
TURNING,ALLEY,2017,CLEAR,67
TURNING,ALLEY,2017,CLOUDY/OVERCAST,8
TURNING,ALLEY,2017,RAIN,4
TURNING,ALLEY,2017,SNOW,4
TURNING,ALLEY,2018,CLEAR,82
TURNING,ALLEY,2018,CLOUDY/OVERCAST,5
TURNING,ALLEY,2018,OTHER,1
TURNING,ALLEY,2018,RAIN,11
TURNING,ALLEY,2018,SLEET/HAIL,1
TURNING,ALLEY,2018,SNOW,6
TURNING,ALLEY,2018,UNKNOWN,1
TURNING,ALLEY,2019,CLEAR,85
TURNING,ALLEY,2019,CLOUDY/OVERCAST,6
TURNING,ALLEY,2019,OTHER,1
TURNING,ALLEY,2019,RAIN,8
TURNING,ALLEY,2019,SEVERE CROSS WIND GATE,1
TURNING,ALLEY,2019,SNOW,7
